"ItemCode","Packing","BarCode","SPrice","Qty"
"17970","POUCH","8888296038493","390","1"
"17970","POUCH","8888296038400","390","1"
"17970","POUCH","8888296038462","390","1"
"17970","POUCH","8888296038271","390","1"
"14236","Pc","8025337347439","1160","1"
"1689","Box","8964002759125","315","1"
"17270","Pc","6928343007354","140","1"
"17270","Pc","6928343007309","140","1"
"17270","Pc","6928343001031","140","1"
"17270","Pc","6928343081217","140","1"
"17971","Box","179711","215","1"
"17972","JAR","8964000062739","790","1"
"17973","Box","769503780603","115","1"
"17974","Pc","8964001753223","150","1"
"17975","Pc","8964001753490","150","1"
"17976","Pkt","4988190014815","120","1"
"11794","Pc","84321","250","1"
"1663","Pc","4005900243522","660","1"
"18202","Pc","4686735038974","1020","1"
"18201","Pc","4686735018976","950","1"
"18200","Pc","4686735028975","990","1"
"18199","Pc","4253463368880","430","1"
"18198","Pc","8328733645742","370","1"
"18197","Pc","3363362284837","360","1"
"18196","Pc","4153837298464","360","1"
"18195","Pc","3936424727391","340","1"
"18194","Pc","6165858300079","1170","1"
"18193","Pc","7895214723899","740","1"
"18192","Pc","0735816580551","770","1"
"18191","Pc","2263326364555","340","1"
"18190","Pc","1263263645572","290","1"
"18203","Pc","8964002701247","170","1"
"18204","Pc","8964002701315","285","1"
"18205","TIN","182051","890","1"
"18206","BOTTLE","182061","890","1"
"14834","Pc","8001841235233","690","1"
"14834","Pc","8001841235202","690","1"
"14834","Pc","8001841235141","690","1"
"18247","Pc","8990800021379","60","1"
"18248","SACHET","8850086250095","90","1"
"18249","Pkt","6111031004333","190","1"
"18250","BOTTLE","6533411500738","1560","1"
"18251","TIN","6890767828764","16130","1"
"17272","Pc","6972919086373","130","1"
"17272","Pc","6972919086885","130","1"
"11091","Pc","6954842275192","160","1"
"11091","Pc","6954842275154","160","1"
"11091","Pc","6954842275666","160","1"
"11091","Pc","745125121017","160","1"
"11091","Pc","6972865710766","160","1"
"11091","Pc","6954842275185","160","1"
"11091","Pc","6954842275130","160","1"
"2369","Pkt","8700216021876","2600","1"
"17977","SACHET","179771","300","1"
"17978","Bag","","1500","1"
"7674","Pc","8961008219981","1500","1"
"10540","Bag","9447413441050","2000","1"
"17979","Pc","8964002800674","30","1"
"17979","Box","8961103064080","290","10"
"17980","Box","8964002797615","290","15"
"17980","pc","8964002797608","20","1"
"17981","Pc","8964002993642","1680","1"
"17982","Pc","8964002993659","1680","1"
"17983","Pc","6290171050186","1940","1"
"17984","Pc","6290171050179","1940","1"
"17985","Pc","6290171050216","2490","1"
"17986","Pc","6304848742011","2640","1"
"17987","Pc","6085010094151","9250","1"
"17988","Pc","6294015102642","9250","1"
"17989","Pc","6294015132120","9250","1"
"17990","Pc","6824637103026","425","1"
"17990","Pc","6854854754558","425","1"
"17990","Pc","647921104099","425","1"
"17990","Pc","6299806691978","425","1"
"17990","Pc","6598865247837","425","1"
"17990","Pc","6824637103064","425","1"
"17990","Pc","6479211045690","425","1"
"17990","Pc","6295847158579","425","1"
"17990","Pc","6423080603246","425","1"
"17990","Pc","6032156284830","425","1"
"17990","Pc","6425478561244","425","1"
"17990","Pc","6009009612058","425","1"
"17990","Pc","6299806691954","425","1"
"17991","Pkt","8964000769874","1370","1"
"1663","Pc","4005900700827","660","1"
"18003","Pc","6295124024160","410","1"
"18003","Pc","6295124024177","410","1"
"1663","Pc","42355182","660","1"
"11833","Pc","03431207","1490","1"
"17635","Pc","6291107674926","390","1"
"18004","Pc","6291107674902","480","1"
"18005","Box","6291110097422","560","1"
"18005","Box","6291110097361","560","1"
"18005","Box","6291110097354","560","1"
"18006","Pc","180061","430","1"
"18007","Pc","8006540811894","430","1"
"7831","POUCH","8006540978320","50","1"
"984","Pkt","8006540787298","2600","1"
"2409","Pkt","8006540787311","2600","1"
"14776","JAR","3433649348610","170","1"
"14776","JAR","3433649596844","170","1"
"14776","JAR","3433649726517","170","1"
"14776","JAR","3433649484578","170","1"
"14776","JAR","3433649373391","170","1"
"12613","Pc","126132","700","1"
"18008","BOTTLE","8964002343713","50","1"
"18008","CRATE","","500","12"
"18008","BOTTLE","a330","50","1"
"18004","Pc","6291107674896","480","1"
"778","Pkt","8961008220482","550","1"
"8983","Pkt","8961008220659","630","1"
"18009","SACHET","8961008217260","80","1"
"18010","Box","8961003563539","235","1"
"18011","SACHET","8964000241127","30","1"
"18012","Pc","8964001086093","470","1"
"18013","Pc","8964002347315","30","1"
"18015","Pc","180151","330","1"
"4213","Pc","42131","590","1"
"14867","Box","8964002759699","310","1"
"17992","Box","179921","290","1"
"17993","POUCH","179931","110","1"
"1571","Pc","15711","3650","1"
"17994","Pc","179941","300","1"
"9698","Pkt","96985","590","1"
"5817","Pc","6298755413006","90","1"
"17995","Pc","179951","190","1"
"17996","Pkt","179961","60","1"
"17997","Box","179971","570","1"
"17998","Pc","179981","220","1"
"17999","Pc","179991","270","1"
"12057","Pc","6928691188934","925","1"
"18000","Box","180001","915","1"
"18001","Pc","8964002347452","30","1"
"18002","Pc","6294007504317","1340","1"
"18002","Pc","6294007505314","1340","1"
"18002","Pc","6294007503310","1340","1"
"18016","POUCH","8961014264791","99","1"
"5561","1kg","55611","580","1"
"5561","500g","55612","290","0.5"
"18018","Pc","180181","390","1"
"18019","Pc","6905878566204","730","1"
"18019","Pc","180192","730","1"
"18020","Pc","6905878580118","540","1"
"18020","Pc","180202","540","1"
"18021","Pc","6905878580125","480","1"
"18021","Pc","180212","480","1"
"18022","Pc","180221","590","1"
"7253","Pc","72531","250","1"
"18023","Pc","180231","170","1"
"18024","Pc","180241","240","1"
"18025","Pc","180251","190","1"
"18026","Pc","180261","290","1"
"18032","Pc","8445290552150","460","1"
"17079","Pc","80871651","260","1"
"10769","Pc","6946686481242","540","1"
"10769","Pc","6946686481259","540","1"
"10769","Pc","6946686481235","540","1"
"12653","Pc","6291108735206","690","1"
"17990","Pc","6266717361191","425","1"
"17990","Pc","6512854711741","425","1"
"17990","Pc","6824637103088","425","1"
"17990","Pc","6035848584515","425","1"
"17990","Pc","6415885571509","425","1"
"17079","Pc","80759096","260","1"
"18033","Pc","079200558338","1190","1"
"18034","Pc","180341","200","1"
"2188","Pc","6970570812492","670","1"
"15262","Pc","6970570816414","880","1"
"10187","Pc","8000500367605","100","1"
"18035","Pkt","7622201512590","2490","1"
"18036","POUCH","4014400909937","1090","1"
"18037","Pc","87354034","50","1"
"18038","POUCH","8723400778554","780","1"
"18038","POUCH","8723400769453","780","1"
"18038","POUCH","8723400772514","780","1"
"18039","POUCH","8003440994054","780","1"
"18040","Pc","8964002993666","1680","1"
"18041","Pc","180411","3000","1"
"18042","Pc","180421","950","1"
"121","Box","8964002759736","315","1"
"15343","Box","8964002759705","310","1"
"18043","Pc","8961102507748","50","1"
"18044","Pc","8961102507724","30","1"
"18045","Pc","8961102507090","30","1"
"2455","Box","24551","3480","1"
"2677","Box","26771","820","1"
"18048","Box","8961101789411","580","30"
"18048","Pc","8961101789398","20","1"
"18049","BOTTLE","8964001204114","265","1"
"12041","Pc","6953419906415","995","1"
"792","Pkt","8961014032154","210","1"
"17780","POUCH","8690146097327","290","1"
"3186","Pc","8990800000053","160","1"
"18050","Pc","8682091103284","220","1"
"18050","Pc","8697422657640","220","1"
"18050","Pc","8697422659460","220","1"
"18051","Pc","8682091101938","330","1"
"18051","Pc","8697422653093","330","1"
"18051","Pc","8697422650108","330","1"
"18051","Pc","8697422658449","330","1"
"8554","Pc","8964002347308","30","1"
"18052","Pc","8966000033467","320","1"
"18053","Pc","8966000033450","330","1"
"18054","Pc","7702018866946","2670","1"
"14835","Pc","3600523900862","1380","1"
"14835","Pc","3600523582532","1380","1"
"1689","Box","8964002759712","315","1"
"18055","Pc","5010232964501","1650","1"
"18056","Pc","5010232955028","1650","1"
"18057","Pkt","8852961023145","120","1"
"18058","Pc","180581","40","1"
"18059","Pc","180591","40","1"
"18060","Pc","9555617300988","250","1"
"5686","Pc","56861","1160","1"
"6408","Pc","64081","260","1"
"18078","Pc","180781","170","1"
"18079","Pc","180791","150","1"
"18080","Pc","180801","220","1"
"18081","Pc","180811","100","1"
"18082","Pc","180821","290","1"
"18083","Pc","180831","280","1"
"18084","Pc","180841","170","1"
"18085","Pc","180851","330","1"
"18086","Pc","180861","95","1"
"7509","Pc","75091","1580","1"
"2467","Pc","24671","3075","1"
"2470","Pc","24701","1740","1"
"3171","Pc","31711","830","1"
"2624","Pc","26241","1460","1"
"7275","Pc","72751","960","1"
"8539","Pc","8964002347445","30","1"
"7645","Pc","8964002347476","30","1"
"18087","Pc","180871","280","1"
"18088","POUCH","9556296317199","460","1"
"18088","POUCH","9556296317205","460","1"
"5067","Pc","6921211114338","180","1"
"5067","Pc","87108415","180","1"
"15752","Pc","6927262801135","480","1"
"9668","Pc","8001841283944","1290","1"
"9668","Pc","8001090970497","1290","1"
"9668","Pc","5000174003413","1290","1"
"18089","Pkt","8964000730058","225","1"
"18090","Pc","180901","160","1"
"18091","Pc","180911","180","1"
"18094","Pc","6297000226163","2780","1"
"18093","Pc","6297000226712","2780","1"
"18095","ROLL","180951","380","1"
"18096","Pc","For Ever Beauty","150","1"
"18097","Pc","180971","120","1"
"17124","Box","8964002759231","350","1"
"18098","Pc","180981","985","1"
"18100","POUCH","8964002960057","820","1"
"18101","Pc","8699621630080","350","1"
"1187","Pkt","8964003083229","2350","1"
"18099","Pc","180991","770","1"
"18102","Pc","181021","575","1"
"18103","Pc","181031","880","1"
"18104","Pc","181041","490","1"
"18105","Pc","181051","925","1"
"18106","Pc","181061","1075","1"
"18107","Pc","181071","1285","1"
"18108","Pc","181081","990","1"
"13547","Pkt","671860013730","130","1"
"17200","Pc","6921211115663","190","1"
"5067","Pc","87317404","180","1"
"18109","POUCH","9609398449753","480","1"
"18110","POUCH","9609398281605","480","1"
"18111","POUCH","5000314009688","560","1"
"13823","Pkt","8964001049203","2550","1"
"18112","Pc","8961101230531","1850","1"
"18114","PATTA","8964001204961","95","1"
"18113","PATTA","4607006673106","95","1"
"18115","Pc","8964000258873","310","1"
"18116","Pc","8964000257654","300","1"
"17763","Pc","671866277556","30","1"
"18117","Box","8964002526284","235","1"
"18118","Box","8964002759859","295","1"
"18119","Box","8964002759835","235","1"
"1443","SACHET","8886950014265","10","1"
"18120","Pc","886635001236","190","1"
"4486","Pkt","8961008220222","2950","1"
"18121","Box","8964000596586","105","1"
"18126","JAR","6954410501845","1180","1"
"18125","JAR","6954410501814","980","1"
"18124","JAR","6954410501821","980","1"
"15796","Pc","4987176077097","240","1"
"18127","TIN","7056324919354","560","1"
"18129","TIN","6974018051580","690","1"
"18128","TIN","6974018051597","310","1"
"17355","Bag","5000166154499","1700","1"
"6300","Pc","63001","230","1"
"6300","Pc","6922698619019","230","1"
"6300","Pc","6943526007181","230","1"
"18130","Pc","181301","190","1"
"17272","Pc","172725","130","1"
"18131","Pc","6954842288635","150","1"
"18131","Pc","6954842288666","150","1"
"3855","POUCH","7622201494650","700","1"
"6632","Box","7622201495053","9900","24"
"6632","Pc","7622201495060","430","1"
"12535","Box","7622201494193","3000","24"
"12535","Pc","7622201494209","130","1"
"18132","Pc","8964001024033","99","1"
"2215","Pc","7622201748449","10","1"
"16047","BUNDLE","8961006070911","750","1"
"111","Pkt","620514015552","280","1"
"835","Pkt","788821018908","280","1"
"18134","Pc","8964000961889","210","1"
"18135","Pc","8964000961704","90","1"
"18136","Pc","6939517101716","690","1"
"18137","Pc","6932511220902","2800","1"
"18143","Pc","4897066835181","950","1"
"18142","Pc","4897066835174","950","1"
"18141","Pc","4897066835150","950","1"
"18140","Pc","4897066835167","950","1"
"18139","Pc","4897066835204","950","1"
"18138","Pc","4897066835198","950","1"
"18144","Pc","6971857371541","1350","1"
"18145","Pc","6947790786841","1350","1"
"18146","Pc","6928001840903","4600","1"
"18147","Pc","4902430129756","390","1"
"18151","SACHET","3574661400853","480","1"
"18150","SACHET","3574661400730","480","1"
"18149","SACHET","3574661398419","480","1"
"18148","SACHET","3574661400037","480","1"
"1185","BOTTLE","11852","1570","1"
"18152","POUCH","7702018439263","290","1"
"18153","Box","769503781792","235","1"
"18154","Box","769503781815","235","1"
"18156","Pc","6260653503622","1250","1"
"18157","Pc","6260653504001","1250","1"
"18158","SACHET","6060742775578","190","1"
"18159","Pc","181591","290","1"
"14278","Pkt","36393855","90","1"
"2943","Pc","025929206531","1770","1"
"7675","Box","8961008219998","2950","1"
"18160","Pc","8964000505656","430","1"
"18161","Box","671866278881","175","1"
"18031","Pc","8964000719985","80","1"
"18162","Pc","8964002346899","70","1"
"18163","Pc","8964002346912","70","1"
"18164","Pc","8964002346929","70","1"
"14570","Pc","8961101373184","90","1"
"123","Box","8964002758708","80","1"
"18166","Box","8964002759873","235","1"
"6653","Box","866352001863","550","1"
"18167","Pc","181671","125","1"
"4762","Pc","47621","360","1"
"4994","Pc","49941","50","1"
"18168","Pc","037000889427","340","1"
"18169","Pc","3094907248952","325","1"
"18171","Pc","6805699958106","440","1"
"17600","Pc","4035773127414","530","1"
"17600","Pc","4035773148914","530","1"
"18172","Pc","8961102502538","50","1"
"18172","Box","8961102502576","870","18"
"18173","Pc","8964002347513","20","1"
"18174","Pkt","181741","95","1"
"18176","Pc","3570002726439","290","1"
"17054","Pkt","8961102508400","250","1"
"17957","POUCH","0769503781020","50","1"
"18177","POUCH","6920180300063","350","1"
"292","Box","8964002759385","315","1"
"18144","Pc","6971857371534","1350","1"
"18181","Pc","8964002334384","220","1"
"14835","Pc","3600523717200","1380","1"
"13824","Pc","8682257129219","600","1"
"13824","Pc","8682560992012","600","1"
"13824","Pc","8682974041535","600","1"
"18183","Pc","3687330922782","250","1"
"18185","SACHET","6009679061408","30","1"
"18027","Pc","180271","230","1"
"18028","Pc","180281","310","1"
"11022","Pc","8964002347469","30","1"
"18029","Pc","766233935563","95","1"
"18030","PATTA","8964000716472","320","1"
"18031","Pc","8964000719978","80","1"
"2881","Box","28811","970","1"
"6354","Box","63541","1920","1"
"18039","POUCH","8003440994030","780","1"
"18046","Box","769503781204","195","1"
"18047","Box","8961101789596","580","30"
"18047","Pc","8961101789435","20","1"
"3212","Pc","32121","120","1"
"2321","Pc","23211","245","1"
"17767","Box","886635000017","550","1"
"13610","Pc","8961008220543","1170","1"
"210","Pc","8886950072241","15","1"
"1375","BUNDLE","8964000040133","200","1"
"18063","Box","8961003512230","235","1"
"18064","POUCH","8964003197285","130","1"
"18065","Pc","077043002223","1220","1"
"18068","Pc","5011321361089","770","1"
"18067","Pc","5011321361058","770","1"
"18066","Pc","5011321360990","770","1"
"18069","Pc","180691","880","1"
"18070","Pc","8964002495474","320","1"
"17069","Pc","423735141198","240","1"
"4191","Pc","41911","990","1"
"6088","Pc","60881","425","1"
"2655","Pc","26551","980","1"
"18071","Pc","180711","1460","1"
"18072","Pc","180721","670","1"
"18073","Pkt","180731","90","1"
"18074","Pc","180741","520","1"
"18075","Pc","180751","690","1"
"18076","Pc","180761","270","1"
"16495","Pc","60052377","530","1"
"17610","Pc","8866350000488","380","1"
"17117","Pkt","8961102508356","250","1"
"17613","Pump","8851932414838","980","1"
"5815","BOTTLE","8901248314350","650","1"
"17614","Pc","8901088149587","690","1"
"17616","Pc","3574661093970","620","1"
"623","Box","695240204877","840","12"
"3570","Pc","695240104702","110","1"
"8192","Pc","1147421","160","1"
"15316","Pc","9556031209864","190","1"
"14741","Pkt","8886950093321","135","1"
"14742","Pkt","8886950093307","180","1"
"14743","Pc","8964000160138","330","1"
"14744","Pkt","815096000069","1090","1"
"14745","TIN","6904232676764","290","1"
"7459","Pc","1139321","425","1"
"6181","Pc","1125391","50","1"
"5215","Pc","1113861","280","1"
"4681","Pc","1105921","640","1"
"14746","Pc","1218001","340","1"
"14747","Pc","1218011","320","1"
"14748","Pc","1218021","990","1"
"14749","Pc","1218031","320","1"
"14750","Pc","1218041","1880","1"
"14751","Pc","1218051","2080","1"
"14752","Pc","1218061","1460","1"
"14753","POUCH","1218071","80","1"
"14778","Pc","3574660682168","1390","1"
"14779","Pc","6297000323671","260","1"
"9683","Pc","8901177103704","190","1"
"14780","BOTTLE","8851932231015","1050","1"
"11444","POUCH","8964002582945","280","1"
